,CAR2,APOE,MPO,PRTN3,CTSG,CEBPA,FOXP1,RUNX1,CEBPE,GFI1,IRF8,FLI1,PBX1,MEF2C,MEIS1,GATA2,NFE2,TAL1,GATA1,KLF1,FLT3,SATB1,ELANE
W60395,0.0,0.5279752612113953,25.34281349182129,5.807727813720702,10.031530380249023,0.0,1.0559505224227903,0.5279752612113953,0.0,1.5839258432388306,0.0,0.0,0.0,1.0559505224227903,0.0,3.167851686477661,1.5839258432388306,0.0,0.0,0.0,0.0,0.0,4.751777648925781
W60396,1.0193971395492554,0.5096985697746277,13.761861801147461,2.0387942790985107,5.606684684753418,0.0,1.0193971395492554,0.0,0.0,0.0,3.058191537857056,0.0,0.0,1.0193971395492554,0.0,0.0,3.058191537857056,0.0,0.0,0.0,1.5290957689285278,0.0,0.0
W60397,0.0,0.0,12.467153549194336,3.25230073928833,1.0841002464294434,0.0,1.626150369644165,1.0841002464294434,0.0,0.0,1.0841002464294434,0.0,0.0,1.0841002464294434,0.0,1.0841002464294434,0.5420501232147217,0.0,0.0,0.0,1.0841002464294434,1.0841002464294434,0.0
W60402,0.0,0.0,10.872056007385254,3.2616167068481445,1.0872056484222412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2616167068481445,0.0,0.0,0.0,0.0,1.0872056484222412,2.1744112968444824,0.0
W60404,0.0,3.489274740219116,10.46782398223877,5.233911991119385,3.489274740219116,1.744637370109558,1.744637370109558,0.0,0.0,0.0,3.489274740219116,0.0,3.489274740219116,0.0,0.0,0.0,3.489274740219116,0.0,0.0,0.0,12.212461471557615,1.744637370109558,0.0
W60407,0.0,0.4910868406295776,29.4652099609375,9.821736335754396,14.73260498046875,2.9465210437774663,0.9821736812591552,0.9821736812591552,0.0,0.4910868406295776,0.9821736812591552,0.0,0.0,0.4910868406295776,0.4910868406295776,0.4910868406295776,0.0,0.0,0.0,0.0,0.4910868406295776,1.4732605218887331,0.4910868406295776
W60410,0.0,0.0,22.00135612487793,9.263729095458984,18.52745819091797,0.0,0.0,1.157966136932373,0.0,0.0,5.789830684661865,0.0,0.0,0.0,0.0,0.0,1.157966136932373,0.0,0.0,0.0,1.157966136932373,0.0,0.0
W60415,3.505387306213379,0.8763468265533447,21.032323837280273,9.639815330505373,7.8871216773986825,0.0,0.8763468265533447,0.8763468265533447,0.0,0.0,0.0,0.8763468265533447,0.8763468265533447,1.7526936531066897,0.0,0.0,0.0,0.8763468265533447,0.0,0.0,1.7526936531066897,0.0,1.7526936531066897
W60417,0.0,0.0,26.2224063873291,24.80497932434082,4.25228214263916,0.708713710308075,0.0,0.708713710308075,0.0,0.708713710308075,2.12614107131958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708713710308075,0.0,10.63070583343506
W60429,0.0,1.4724137783050537,10.306896209716797,5.889655113220215,2.9448275566101074,2.9448275566101074,2.9448275566101074,2.9448275566101074,0.0,0.0,0.0,1.4724137783050537,0.0,0.0,0.0,2.9448275566101074,4.41724157333374,0.0,2.9448275566101074,0.0,0.0,0.0,0.0
W60431,1.3852392435073853,1.3852392435073853,11.081913948059082,18.00811004638672,20.778589248657227,0.0,1.3852392435073853,1.3852392435073853,0.0,0.0,0.0,1.3852392435073853,0.0,0.0,0.0,0.0,1.3852392435073853,0.0,0.0,0.0,2.7704784870147705,0.0,0.0
W60432,0.0,1.4589977264404297,22.85763168334961,11.185648918151855,11.185648918151855,0.9726651310920716,1.4589977264404297,0.4863325655460358,0.0,0.0,1.945330262184143,0.0,0.0,0.0,0.0,0.0,0.9726651310920716,0.0,0.0,0.0,2.91799545288086,0.0,1.945330262184143
W60439,0.0,0.0,22.35257911682129,15.120862007141113,17.093149185180664,0.0,1.3148576021194458,0.0,0.0,0.0,1.3148576021194458,0.0,0.0,0.0,0.0,0.0,3.2871439456939697,0.0,0.0,0.0,0.0,0.0,0.6574288010597229
W60440,0.0,0.0,18.4678897857666,6.15596342086792,6.7155961990356445,0.5596330165863037,0.0,0.5596330165863037,0.0,0.0,4.47706413269043,0.5596330165863037,0.0,0.0,0.0,0.0,0.5596330165863037,0.0,0.0,0.0,1.6788990497589111,0.0,0.5596330165863037
W60442,0.0,0.8665651679039001,15.598173141479492,8.665652275085451,4.3328261375427255,0.8665651679039001,0.0,0.0,0.0,0.0,1.7331303358078003,0.0,0.0,0.0,0.0,0.0,0.8665651679039001,0.0,0.0,0.0,0.0,0.8665651679039001,0.0
W60447,0.0,0.0,47.19473648071289,17.978946685791016,23.597368240356445,1.1236841678619385,0.0,1.1236841678619385,0.0,0.0,0.0,0.0,0.0,1.1236841678619385,0.0,0.0,0.0,0.0,0.0,0.0,2.247368335723877,0.0,0.0
W60451,0.0,1.1069345474243164,5.534672737121582,3.3208036422729488,3.3208036422729488,0.0,0.0,0.0,0.0,0.0,2.2138690948486333,1.1069345474243164,0.0,1.1069345474243164,0.0,0.0,1.1069345474243164,0.0,0.0,0.0,2.2138690948486333,0.0,0.0
W60462,1.1026468276977541,1.1026468276977541,17.642349243164062,8.821174621582031,7.7185282707214355,0.0,0.0,2.2052936553955083,0.0,0.0,3.3079407215118413,0.0,0.0,0.0,0.0,0.0,1.1026468276977541,0.0,0.0,0.0,2.2052936553955083,1.1026468276977541,0.0
W60465,0.0,3.9744036197662354,18.87841796875,17.884817123413086,8.942408561706543,0.0,0.0,0.9936009049415588,0.0,0.0,0.9936009049415588,0.9936009049415588,0.0,0.9936009049415588,0.0,0.0,2.9808027744293213,0.0,0.0,0.0,1.9872018098831177,0.0,0.0
W60469,0.0,0.0,25.280296325683594,12.640148162841795,4.740055561065674,3.1600370407104488,0.0,3.1600370407104488,0.0,1.5800185203552246,0.0,1.5800185203552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1600370407104488,0.0,0.0
W60475,0.0,0.0,14.806192398071287,8.460680961608888,11.63343620300293,0.0,0.0,0.0,0.0,0.0,1.0575851202011108,0.0,0.0,1.0575851202011108,0.0,0.0,2.1151702404022217,0.0,0.0,0.0,2.1151702404022217,0.0,0.0
W60476,0.0,4.368286609649658,10.920716285705566,0.0,2.184143304824829,0.0,4.368286609649658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.184143304824829,0.0,0.0,0.0,0.0,0.0,4.368286609649658,4.368286609649658,0.0
W60492,0.0,2.546403169631958,30.23853874206543,24.509132385253906,17.8248233795166,0.9549012184143066,0.6366007924079895,0.0,0.0,0.31830039620399475,0.31830039620399475,0.31830039620399475,0.0,0.0,0.0,0.0,0.31830039620399475,0.0,0.0,0.0,0.0,0.6366007924079895,13.05031681060791
W60493,0.0,0.6267889738082886,12.53577995300293,10.655412673950195,10.028623580932617,1.2535779476165771,0.0,1.8803669214248655,0.0,0.0,0.6267889738082886,0.0,0.6267889738082886,0.0,0.0,0.6267889738082886,1.2535779476165771,0.0,0.0,0.0,0.6267889738082886,0.0,0.0
W60497,0.0,1.173076868057251,35.19230651855469,17.596153259277344,12.90384578704834,0.0,1.173076868057251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.519230842590332,1.173076868057251,0.0,0.0,0.0,0.0,3.519230842590332
W60498,0.0,0.5334166288375854,22.40349769592285,10.134915351867676,11.7351655960083,0.5334166288375854,2.133666515350342,0.5334166288375854,0.0,0.0,2.133666515350342,0.0,0.5334166288375854,0.0,0.0,0.0,0.5334166288375854,0.5334166288375854,0.0,0.0,0.0,0.0,0.0
W60499,1.0094562768936155,0.0,20.18912506103516,6.056737422943115,7.0661940574646,0.0,1.0094562768936155,0.0,0.0,0.0,1.0094562768936155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0189125537872314,0.0,0.0
W60501,0.0,2.759289264678955,6.898222923278809,1.3796446323394775,1.3796446323394775,0.0,0.0,1.3796446323394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W60503,0.0,0.0,9.28260898590088,3.48097825050354,2.32065224647522,0.0,3.48097825050354,2.32065224647522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32065224647522,0.0,0.0,0.0,3.48097825050354,1.16032612323761,0.0
W60505,0.0,0.9600899219512941,28.32265281677246,10.560989379882812,6.240584373474121,0.9600899219512941,0.9600899219512941,0.0,0.0,0.0,1.440134882926941,0.48004496097564703,0.0,0.0,0.0,0.0,0.48004496097564703,0.48004496097564703,0.0,0.0,0.9600899219512941,1.440134882926941,1.9201798439025881
W60509,0.4635006785392761,0.9270013570785522,18.540027618408203,3.708005428314209,7.87951135635376,0.4635006785392761,4.171505928039552,3.244504690170288,0.0,0.0,0.0,0.0,0.0,0.4635006785392761,0.0,0.4635006785392761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W60513,0.0,1.556973576545715,14.79124927520752,4.670920848846436,6.227894306182861,3.1139471530914307,0.0,0.7784867882728577,0.0,0.0,0.7784867882728577,0.0,0.0,0.7784867882728577,2.3354604244232178,0.0,0.0,0.7784867882728577,0.0,0.0,0.0,0.0,0.0
W60516,0.8148854970932007,0.8148854970932007,16.297710418701172,7.333969593048097,10.593511581420898,0.0,0.0,0.0,0.0,0.0,0.8148854970932007,0.8148854970932007,0.0,0.0,0.8148854970932007,0.0,0.8148854970932007,0.0,0.0,0.0,0.0,0.0,0.0
W60517,0.0,5.557483673095703,21.303688049316406,15.746204376220705,8.336225509643555,0.9262472987174988,0.9262472987174988,0.0,0.0,0.0,1.8524945974349976,0.0,0.0,0.0,0.0,0.0,0.9262472987174988,0.0,0.0,0.0,0.0,0.0,1.8524945974349976
W60519,1.8464864492416384,0.0,19.388107299804688,7.385945796966553,9.23243236541748,0.0,0.9232432246208192,0.0,0.0,0.0,1.8464864492416384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7697296142578125,0.0,0.0
W60520,0.0,1.198596477508545,31.962574005126953,10.387836456298828,10.387836456298828,0.7990643382072449,0.0,1.5981286764144895,0.0,0.0,1.5981286764144895,0.0,0.0,0.0,0.0,0.0,0.3995321691036224,0.3995321691036224,0.0,0.0,0.3995321691036224,0.0,2.39719295501709
W60521,0.0,1.011249303817749,28.82060432434082,15.168739318847654,9.606867790222168,1.011249303817749,1.011249303817749,0.5056246519088745,0.0,0.0,0.5056246519088745,0.0,0.0,0.0,0.0,0.5056246519088745,2.022498607635498,0.0,0.0,0.0,0.5056246519088745,0.5056246519088745,5.56187105178833
W60523,0.5509677529335022,1.6529031991958618,17.63096809387207,8.26451587677002,8.815484046936035,0.5509677529335022,0.5509677529335022,3.305806398391724,0.0,0.0,2.7548387050628658,0.0,0.0,1.1019355058670044,0.0,0.0,0.0,0.0,0.0,0.0,1.1019355058670044,0.0,0.0
W60528,0.0,0.0,14.376323699951172,11.130057334899902,7.4200382232666025,0.0,0.4637523889541626,0.4637523889541626,0.0,0.0,1.3912571668624878,0.9275047779083252,0.0,0.4637523889541626,0.0,0.0,0.4637523889541626,0.4637523889541626,0.0,0.9275047779083252,0.9275047779083252,0.0,0.4637523889541626
W60531,0.0,0.0,11.060129165649414,8.690101623535156,3.1600370407104488,0.0,0.0,0.0,0.0,0.0,0.7900092601776123,0.7900092601776123,0.0,0.0,0.0,0.0,1.5800185203552246,0.0,0.0,0.0,3.1600370407104488,0.7900092601776123,0.0
W60536,0.0,0.0,25.73090934753418,17.30181884765625,7.541818141937256,0.0,0.0,0.8872727155685425,0.0,0.0,0.4436363577842712,0.0,0.0,0.0,0.0,0.0,1.3309091329574585,0.0,0.0,0.0,0.0,0.0,5.76727294921875
W60537,0.0,0.0,20.84031867980957,3.624403238296509,1.8122016191482544,0.0,0.0,0.0,0.0,0.0,0.9061008095741272,0.0,0.0,0.9061008095741272,0.0,0.0,0.0,0.0,0.0,0.0,3.624403238296509,0.9061008095741272,0.0
W60543,0.5538262128829956,1.1076524257659912,25.47600555419922,13.291829109191895,11.630350112915039,0.0,1.1076524257659912,0.5538262128829956,0.0,0.0,1.1076524257659912,0.0,0.0,0.0,0.0,0.0,1.6614786386489868,0.0,0.0,0.0,2.7691309452056885,0.5538262128829956,0.5538262128829956
W60551,0.0,0.578199028968811,20.236967086791992,6.9383888244628915,10.407583236694336,0.0,1.156398057937622,1.156398057937622,0.0,0.0,1.156398057937622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7345972061157229,0.0,0.0
W60552,0.0,0.0,23.461538314819336,11.144230842590332,14.076923370361328,1.759615421295166,0.0,2.346153736114502,0.0,0.0,2.346153736114502,0.0,0.0,0.0,0.0,0.0,1.759615421295166,0.0,0.0,0.0,0.5865384340286255,0.0,0.5865384340286255
W60560,0.0,0.0,25.08076286315918,9.40528678894043,10.34581470489502,0.0,1.2540382146835327,1.5675476789474487,0.0,0.0,1.2540382146835327,0.0,0.0,0.0,0.0,0.0,1.2540382146835327,0.0,0.0,0.0,1.5675476789474487,0.0,0.0
W60561,0.0,0.584931492805481,40.94520568847656,31.58630180358887,19.887670516967773,0.0,0.584931492805481,0.0,1.169862985610962,0.0,0.584931492805481,0.0,0.0,0.0,0.0,2.9246575832366943,3.5095889568328857,0.0,0.0,0.0,0.0,0.0,11.698630332946776
W60564,0.0,0.0,28.24936294555664,14.12468147277832,8.692111968994139,0.0,0.0,0.0,0.0,1.0865139961242676,2.1730279922485347,0.0,0.0,0.0,0.0,0.0,0.0,1.0865139961242676,0.0,0.0,0.0,0.0,1.0865139961242676
W60565,0.0,2.590495347976685,18.996967315673828,5.180990695953369,5.180990695953369,0.0,0.8634985089302063,0.0,0.0,0.0,0.0,0.8634985089302063,0.0,0.0,0.0,0.0,0.8634985089302063,0.0,0.0,0.0,0.8634985089302063,0.0,0.8634985089302063
W60566,1.0648379325866701,0.0,17.569826126098633,9.051122665405273,8.518703460693361,0.5324189662933351,1.0648379325866701,1.0648379325866701,0.0,0.0,0.0,1.0648379325866701,0.0,0.5324189662933351,0.0,0.0,0.0,0.0,0.0,0.0,0.5324189662933351,1.0648379325866701,0.5324189662933351
W60567,0.8343917727470398,0.8343917727470398,30.87249565124512,6.6751341819763175,11.681485176086426,0.8343917727470398,0.8343917727470398,2.5031754970550537,0.0,0.0,5.840742588043213,0.8343917727470398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8343917727470398,1.6687835454940796,0.0
W60568,0.3756322860717773,0.0,13.898394584655762,4.507587432861328,3.380690574645996,0.0,1.126896858215332,2.6294260025024414,0.0,0.0,0.3756322860717773,0.3756322860717773,0.0,0.7512645721435547,0.0,1.126896858215332,1.126896858215332,0.3756322860717773,0.0,0.0,2.6294260025024414,0.0,0.0
W60571,0.0,1.6739627122879028,35.711204528808594,12.275727272033693,5.021888256072998,1.1159751415252686,1.1159751415252686,1.1159751415252686,0.0,0.0,0.5579875707626343,0.5579875707626343,0.0,0.0,0.0,0.0,1.6739627122879028,0.0,0.0,0.0,2.231950283050537,0.0,2.231950283050537
W60572,0.0,1.0641744136810305,20.219314575195312,19.155139923095703,13.834267616271973,0.0,0.0,3.19252347946167,0.0,0.0,1.0641744136810305,1.0641744136810305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0641744136810305,0.0,2.1283488273620605
W60573,0.0,0.46299809217453,21.760910034179688,7.8709678649902335,6.944971561431885,0.92599618434906,1.3889943361282349,0.46299809217453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46299809217453,0.92599618434906,0.0,0.0,0.0,0.46299809217453,0.46299809217453,1.3889943361282349
W60574,0.0,1.0178784132003784,27.991657257080078,15.268176078796387,12.723480224609375,1.0178784132003784,0.5089392066001892,1.5268176794052124,0.0,0.0,1.5268176794052124,1.0178784132003784,0.5089392066001892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089392066001892,14.759237289428713
W60575,0.0,1.597754955291748,41.5416259765625,7.98877477645874,7.98877477645874,0.0,0.0,0.0,0.0,0.0,1.597754955291748,0.798877477645874,0.0,1.597754955291748,0.798877477645874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W60578,0.0,0.0,27.570903778076172,13.261953353881836,10.120964050292967,1.7449939250946045,1.7449939250946045,1.7449939250946045,0.0,0.0,0.3489987850189209,0.0,0.0,1.3959951400756836,0.0,0.6979975700378418,2.0939927101135254,0.0,0.0,0.0,0.0,0.3489987850189209,5.2349815368652335
W60580,0.6793953776359558,0.6793953776359558,13.587907791137695,14.267303466796875,7.473349094390869,0.6793953776359558,0.6793953776359558,0.0,0.0,0.0,0.0,1.3587907552719116,0.0,0.6793953776359558,0.0,0.0,0.6793953776359558,0.0,0.0,0.0,0.6793953776359558,0.0,0.0
W60581,0.0,1.273043513298035,42.01043319702149,9.760000228881836,15.7008695602417,1.273043513298035,1.273043513298035,1.6973912715911863,0.0,1.273043513298035,1.273043513298035,0.8486956357955933,0.0,0.0,0.42434781789779663,0.0,0.42434781789779663,0.0,0.0,0.0,0.42434781789779663,0.42434781789779663,5.51652193069458
W60585,0.0,2.4540228843688965,19.63218307495117,6.13505744934082,1.2270114421844482,0.0,0.0,0.0,0.0,0.0,2.4540228843688965,0.0,0.0,0.0,2.4540228843688965,0.0,3.681034564971924,0.0,0.0,0.0,1.2270114421844482,0.0,0.0
W60589,0.0,0.5869415998458862,15.84742259979248,7.043299198150635,5.869415760040282,0.0,1.1738831996917725,0.0,0.0,0.0,2.347766399383545,0.0,0.0,0.0,0.0,0.5869415998458862,0.0,0.5869415998458862,0.0,0.0,0.5869415998458862,0.5869415998458862,0.5869415998458862
W60591,1.044648289680481,4.178593158721924,9.401834487915039,7.312538146972656,6.267889976501465,0.0,1.044648289680481,0.0,0.0,0.0,5.223241806030273,1.044648289680481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.089296579360962,0.0,0.0
W60699,0.0,0.7484662532806396,37.42331314086914,11.975460052490234,10.478528022766113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.490797519683838,0.0,0.0,0.0,0.0,2.245398759841919,8.981595039367676
W60701,0.0,0.0,13.947236061096193,1.072864294052124,1.072864294052124,0.0,0.0,0.0,0.0,0.0,3.218592882156372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072864294052124,0.0,0.0
W60715,0.0,0.0,22.81897163391113,6.845691204071045,9.127588272094727,0.0,0.0,1.1409485340118408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1409485340118408,0.0,0.0,0.0,1.1409485340118408,0.0,0.0
W60717,1.274626851081848,0.0,19.119403839111328,19.119403839111328,11.471641540527346,1.274626851081848,0.0,2.5492537021636963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.274626851081848,0.0,0.0
W60754,0.0,0.0,20.52532196044922,16.127038955688473,6.597424983978272,0.0,0.0,2.19914174079895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4660943746566772,0.0,0.0
W60883,0.0,0.0,39.29807662963867,25.221153259277344,16.423076629638672,0.0,0.5865384340286255,0.5865384340286255,0.0,0.0,1.759615421295166,0.5865384340286255,0.0,0.0,0.0,0.0,1.173076868057251,0.0,0.0,0.0,0.0,0.0,28.74038505554199
W60887,0.0,0.0,22.90138435363769,3.6937716007232666,8.865052223205566,0.0,2.216263055801392,0.7387543320655823,0.0,0.0,0.0,0.7387543320655823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387543320655823,0.0,0.0
W60890,0.0,0.0,14.839883804321287,9.18659496307373,3.5333056449890137,1.4133223295211792,0.7066611647605896,1.4133223295211792,0.0,0.0,0.7066611647605896,0.0,0.0,0.7066611647605896,0.0,0.0,0.7066611647605896,0.0,0.0,0.0,3.5333056449890137,0.0,0.0
W60900,0.8405511975288391,0.0,12.608267784118652,10.086614608764648,4.202755928039552,0.0,1.6811023950576782,0.0,0.0,0.0,1.6811023950576782,0.0,0.0,0.0,0.0,0.0,1.6811023950576782,0.0,0.0,0.0,0.8405511975288391,1.6811023950576782,0.0
W60908,0.0,0.0,25.88911056518555,12.944555282592773,11.58197021484375,1.3625847101211548,0.0,1.3625847101211548,0.0,1.3625847101211548,0.0,0.6812923550605774,0.0,0.0,0.0,0.0,1.3625847101211548,0.0,0.0,0.0,2.043877124786377,0.0,4.087754249572754
W60910,0.0,0.0,24.94568634033203,17.929712295532227,9.354632377624512,0.0,0.0,1.559105396270752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.354632377624512
W60924,0.0,0.0,35.58333206176758,21.18055534362793,11.86111068725586,0.8472222089767456,0.0,1.6944444179534912,1.6944444179534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6944444179534912,0.0,0.0,0.0,0.8472222089767456,0.0,1.6944444179534912
W60926,0.0,0.0,15.60465145111084,0.0,8.511628150939941,0.0,1.418604612350464,0.0,0.0,1.418604612350464,0.0,0.0,0.0,0.0,0.0,0.0,1.418604612350464,0.0,0.0,0.0,0.0,1.418604612350464,0.0
W60931,0.8900468945503235,0.0,41.83220291137695,8.010421752929688,6.23032808303833,0.0,1.780093789100647,0.8900468945503235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8900468945503235,0.0,0.0,0.0,0.0,0.8900468945503235,0.0,3.560187578201294
W60939,0.0,0.7683311104774475,13.829959869384766,2.304993152618408,2.304993152618408,0.0,0.0,1.536662220954895,0.0,0.0,5.378317356109619,0.0,0.0,0.7683311104774475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W74033,26.85785484313965,0.7977580428123474,0.0,0.0,0.0,0.0,0.2659193575382233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659193575382233,1.0636774301528928,2.393274068832397,0.0,0.0,0.0
W74034,13.121639251708984,2.7336747646331787,0.5467349290847778,0.0,0.0,0.0,1.0934698581695557,1.0934698581695557,0.0,0.0,0.0,1.0934698581695557,0.0,0.0,1.0934698581695557,1.640204906463623,1.640204906463623,0.0,0.0,0.5467349290847778,0.0,0.0,0.0
W74035,9.42244815826416,0.3624018728733063,2.5368130207061768,2.5368130207061768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3624018728733063,0.0,0.0,0.3624018728733063,0.3624018728733063,1.0872056484222412,2.89921498298645,0.0,0.0,1.0872056484222412
W74036,13.742528915405273,3.92643666267395,0.9816091656684875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963218331336975,0.0,0.0,0.9816091656684875,0.0,0.0,0.0
W74038,11.294636726379395,1.2549595832824707,1.2549595832824707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2549595832824707,0.0,1.2549595832824707,2.5099191665649414,0.0,0.0,0.0
W74039,4.482939720153809,4.482939720153809,2.2414698600769043,0.0,0.0,0.0,2.2414698600769043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2414698600769043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W74041,23.90403175354004,0.5691435933113098,1.1382871866226196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845717966556549,0.2845717966556549,0.2845717966556549,1.7074308395385742,0.0,0.0,0.0
W74042,3.985997676849365,0.0,5.978996276855469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9929988384246824,0.0,3.985997676849365,1.9929988384246824,0.0,0.0,0.0,0.0,1.9929988384246824,0.0
W74043,18.868188858032227,0.4288224875926971,0.4288224875926971,0.0,0.0,0.0,0.4288224875926971,0.8576449751853943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576449751853943,0.0,0.4288224875926971,2.1441125869750977,0.0,0.0,0.0
W74044,15.06655979156494,0.0,10.957497596740724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7393743991851807,0.0,0.0
W74045,4.318583965301514,0.0,4.318583965301514,0.0,0.0,0.0,2.159291982650757,0.0,0.0,0.0,0.0,2.159291982650757,0.0,0.0,0.0,0.0,2.159291982650757,0.0,0.0,0.0,0.0,0.0,0.0
W74046,21.100629806518555,0.0,0.3836477994918823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3836477994918823,0.3836477994918823,3.0691823959350586,0.0,0.0,0.0
W74047,18.031917572021484,0.4193469285964966,0.0,0.0,0.0,0.0,0.4193469285964966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4193469285964966,0.0,0.4193469285964966,3.3547754287719727,0.0,0.0,0.0
W74049,16.622871398925778,1.6622871160507202,4.155717849731444,0.0,0.0,0.0,0.0,1.6622871160507202,0.0,0.0,0.0,0.0,0.8311435580253601,0.0,0.0,0.0,1.6622871160507202,0.8311435580253601,0.0,1.6622871160507202,0.0,0.0,0.0
W74050,15.027552604675293,0.0,0.7909238338470459,0.7909238338470459,0.0,0.0,0.0,0.39546191692352295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39546191692352295,0.0,0.39546191692352295,0.0,0.0,0.0
W74051,11.48511028289795,1.6407300233840942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6407300233840942,4.922190189361572,3.2814600467681885,0.0,1.6407300233840942,0.0,0.0,0.0
W74052,17.138914108276367,0.0,3.7491376399993896,5.355910778045653,1.071182131767273,0.0,0.5355910658836365,0.5355910658836365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6067732572555542,0.0,0.5355910658836365,2.6779553890228267,0.0,0.0,2.6779553890228267
W74053,18.94063949584961,3.34246563911438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1141552925109863,0.0,0.0,0.0,1.1141552925109863,0.0,1.1141552925109863,2.2283105850219727,0.0,0.0,0.0
W74054,3.2595419883728027,0.0,19.5572509765625,4.889312744140625,4.889312744140625,0.0,3.2595419883728027,1.6297709941864014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6297709941864014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W74055,9.77396297454834,12.217453956604006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443490743637085,0.0,4.88698148727417,0.0,0.0,0.0
W74057,9.65683364868164,1.6794493198394775,0.4198623299598694,0.8397246599197388,0.0,0.0,0.4198623299598694,0.4198623299598694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.519174098968506,0.0,0.4198623299598694,1.6794493198394775,0.0,0.0,0.0
W74058,8.04816722869873,0.8942408561706543,2.682722568511963,5.365445137023926,2.682722568511963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.682722568511963,0.0,0.8942408561706543,0.8942408561706543,0.0,0.0,0.0
W74059,18.11311912536621,0.0,0.0,0.0,0.0,0.0,0.0,2.0125687122344966,0.0,0.0,0.0,0.670856237411499,0.0,0.0,0.0,0.0,0.670856237411499,2.0125687122344966,0.0,1.341712474822998,0.0,0.0,0.0
W74060,13.534072875976562,1.3534072637557983,1.3534072637557983,4.0602216720581055,0.0,0.0,0.0,2.7068145275115967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3534072637557983,1.3534072637557983,0.0,2.7068145275115967,0.0,1.3534072637557983,1.3534072637557983
